event	time	athlete	year	gender
rasos100	11.34	LaurynWILLIAMS	2012	Female
rasos100	11.34	AgnesOSAZUWA	2012	Female
rasos100	11.34	ChastityRIGGIEN	2012	Female
rasos100	11.34	ChisatoFUKUSHIMA	2012	Female
rasos100	11.34	TerraEVANS	2012	Female
rasos100	11.34	MelindaSMEDLEY	2012	Female
rasos100	11.34	DezereaBRYANT	2012	Female
rasos100	11.34	DarshayDAVIS	2012	Female
rasos100	11.34	MelindaSMEDLEY	2012	Female
rasos100	11.34	ChalondaGOODMAN	2012	Female
rasos100	11.34	AleenBAILEY	2012	Female
rasos100	11.34	VerenaSAILER	2012	Female
rasos100	11.34	AlexandriaANDERSON	2012	Female
rasos100	11.34	ShaylaSANDERS	2012	Female
rasos100	11.34	YelizavetaDEMIROVA	2012	Female
rasos100	11.34	MariaBELIMPASAKI	2012	Female
rasos100	11.34	KaterinaCECHOVÁ	2012	Female
rasos100	11.34	CrystalEMMANUEL	2012	Female
rasos100	11.34	LekeishaLAWSON	2012	Female
rasos100	11.34	BarbaraPIERRE	2012	Female
rasos100	11.34	LinaGRINCIKAITÉSAMUOLÉ	2012	Female
rasos100	11.34	TrishaAnnHAWTHORNE	2012	Female
rasos100	11.34	AnneishaMCLAUGHLINWHILBY	2012	Female
rasos100	11.34	MelissaBREEN	2012	Female
rasos100	11.34	AleenBAILEY	2012	Female
rasos100	11.34	CharondaWILLIAMS	2012	Female
rasos100	11.34	SamanthaHENRYROBINSON	2012	Female
rasos100	11.34	MyriamSOUMARE	2012	Female
rasos100	11.34	MelissaBREEN	2013	Female
rasos100	11.34	CleoVANBUREN	2013	Female
rasos100	11.34	ChelseaHAYES	2013	Female
rasos100	11.34	ParisDANIELS	2013	Female
rasos100	11.34	AshleyMARSHALL	2013	Female
rasos100	11.34	RemonaBURCHELL	2013	Female
rasos100	11.34	AnaClaudiaLEMOS	2013	Female
rasos100	11.34	DanielleWILLIAMS	2013	Female
rasos100	11.34	SheriAnnBROOKS	2013	Female
rasos100	11.34	GloriaASUMNU	2013	Female
rasos100	11.34	YuliyaKASHINA	2013	Female
rasos100	11.34	NatashaMORRISON	2013	Female
rasos100	11.34	KaterinaCECHOVÁ	2013	Female
rasos100	11.34	AleenBAILEY	2013	Female
rasos100	11.34	AshaPHILIP	2013	Female
rasos100	11.34	AyodeleIKUESAN	2013	Female
rasos100	11.34	MyriamSOUMARE	2013	Female
rasos100	11.34	FrancielaDASGRACASKRASUCKI	2013	Female
rasos100	11.34	NataliaPOHREBNIAK	2013	Female
rasos100	11.34	TiffanyTOWNSEND	2013	Female
rasos100	11.34	SallyPEARSON	2014	Female
rasos100	11.34	AaliyahBROWN	2014	Female
rasos100	11.34	TrishaAnnHAWTHORNE	2014	Female
rasos100	11.34	KatieWISE	2014	Female
rasos100	11.34	BarbaraPIERRE	2014	Female
rasos100	11.34	MunaLEE	2014	Female
rasos100	11.34	KrystalSPARLING	2014	Female
rasos100	11.34	AaliyahBROWN	2014	Female
rasos100	11.34	JenniferMADU	2014	Female
rasos100	11.34	AdaUDAYA	2014	Female
rasos100	11.34	AshleySPENCER	2014	Female
rasos100	11.34	JennaPRANDINI	2014	Female
rasos100	11.34	ShaylaSANDERS	2014	Female
rasos100	11.34	CarrieRUSSELL	2014	Female
rasos100	11.34	CarrieRUSSELL	2014	Female
rasos100	11.34	RebekkaHAASE	2014	Female
rasos100	11.34	DafneSCHIPPERS	2014	Female
rasos100	11.34	SharikaNELVIS	2014	Female
rasos100	11.34	IvetLALOVACOLLIO	2014	Female
rasos100	11.34	SheroneSIMPSON	2014	Female
rasos100	11.34	MujingaKAMBUNDJI	2014	Female
rasos100	11.34	SchillonieCALVERTPOWELL	2014	Female
rasos100	11.34	MarieJoséeTALOU	2014	Female
rasos100	11.34	LéaSPRUNGER	2014	Female
rasos100	11.34	NatashaMORRISON	2014	Female
rasos100	11.34	ChandraSTURRUP	2005	Female
rasos100	11.34	MariaKARASTAMATI	2005	Female
rasos100	11.34	LucimarAparecidaDEMOURA	2005	Female
rasos100	11.34	SheriAnnBROOKS	2005	Female
rasos100	11.34	SheroneSIMPSON	2005	Female
rasos100	11.34	MunaLEE	2005	Female
rasos100	11.34	WangpingQIN	2005	Female
rasos100	11.34	VéroniqueMANG	2005	Female
rasos100	11.34	DebbieFERGUSONMCKENZIE	2006	Female
rasos100	11.34	LéonieMyriamMANI	2006	Female
rasos100	11.34	EbonieFLOYD	2006	Female
rasos100	11.34	JaniceDAVIS	2006	Female
rasos100	11.34	AlexandriaANDERSON	2006	Female
rasos100	11.34	EvelyneCynthiaNIAKO	2006	Female
rasos100	11.34	KerronSTEWART	2006	Female
rasos100	11.34	AmberlyNESBITT	2006	Female
rasos100	11.34	ShalondaSOLOMON	2006	Female
rasos100	11.34	StephanieDURST	2006	Female
rasos100	11.34	RakiaALGASSRA	2006	Female
rasos100	11.34	GeraldinePILLAY	2006	Female
rasos100	11.34	VirgilHODGE	2006	Female
rasos100	11.34	YuliyaNESTERENKO	2006	Female
rasos100	11.34	MerleneOTTEY	2006	Female
rasos100	11.34	KimGEVAERT	2006	Female
rasos100	11.34	BriannaGLENN	2006	Female
rasos100	11.34	YuliyaGUSHCHINA	2006	Female
rasos100	11.34	SusanthikaJAYASINGHE	2006	Female
rasos100	11.34	MichellePERRY	2007	Female
rasos100	11.34	JuanitaBROADDUS	2007	Female
rasos100	11.34	ShakeraREECE	2007	Female
rasos100	11.34	SimoneFACEY	2007	Female
rasos100	11.34	SherickaWILLIAMS	2007	Female
rasos100	11.34	AngelaWILLIAMS	2007	Female
rasos100	11.34	MurielleAHOURÉ	2007	Female
rasos100	11.34	AngelaDAIGLEBOWEN	2007	Female
rasos100	11.34	MarshevetHOOKER	2007	Female
rasos100	11.34	PetaGayeDOWDIE	2007	Female
rasos100	11.34	SusanthikaJAYASINGHE	2007	Female
rasos100	11.34	ChristineARRON	2007	Female
rasos100	11.34	AllysonFELIX	2007	Female
rasos100	11.34	SherryFLETCHER	2007	Female
rasos100	11.34	NombuliMKENKU	2007	Female
rasos100	11.34	VerenaSAILER	2007	Female
rasos100	11.34	TahesiaHARRIGANSCOTT	2007	Female
rasos100	11.34	SaniROSEBY	2007	Female
rasos100	11.34	YelenaBOLSUN	2007	Female
rasos100	11.34	SheriAnnBROOKS	2007	Female
rasos100	11.34	LaurynWILLIAMS	2007	Female
rasos100	11.34	LaurynWILLIAMS	2007	Female
rasos100	11.34	LauraTURNER	2007	Female
rasos100	11.34	AlexisJOYCE	2008	Female
rasos100	11.34	CarolRODRÍGUEZ	2008	Female
rasos100	11.34	SchillonieCALVERTPOWELL	2008	Female
rasos100	11.34	AngelaWILLIAMS	2008	Female
rasos100	11.34	AllisonGEORGE	2008	Female
rasos100	11.34	DebbieFERGUSONMCKENZIE	2008	Female
rasos100	11.34	ChrysteGAINES	2008	Female
rasos100	11.34	JessicaONYEPUNUKA	2008	Female
rasos100	11.34	StephanieDURST	2008	Female
rasos100	11.34	EmmaANIA	2008	Female
rasos100	11.34	SimoneFACEY	2008	Female
rasos100	11.34	ChristineARRON	2008	Female
rasos100	11.34	GloriaKEMASUODE	2008	Female
rasos100	11.34	DariaKORCZYNSKA	2008	Female
rasos100	11.34	ChristineARRON	2008	Female
rasos100	11.34	ToyinOLUPONA	2008	Female
rasos100	11.34	LinaJACQUESSEBASTIEN	2008	Female
rasos100	11.34	Me'LisaBARBER	2008	Female
rasos100	11.34	MurielleAHOURÉ	2009	Female
rasos100	11.34	BiancaKNIGHT	2009	Female
rasos100	11.34	AllisonGEORGE	2009	Female
rasos100	11.34	LaDedraGUY	2009	Female
rasos100	11.34	JoannaATKINS	2009	Female
rasos100	11.34	LaKyaBROOKINS	2009	Female
rasos100	11.34	SamanthaHENRYROBINSON	2009	Female
rasos100	11.34	OksanaDRAHUN	2009	Female
rasos100	11.34	EbonieFLOYD	2009	Female
rasos100	11.34	EzinneOKPARAEBO	2009	Female
rasos100	11.34	AleenBAILEY	2009	Female
rasos100	11.34	KerronSTEWART	2009	Female
rasos100	11.34	MomokoTAKAHASHI	2009	Female
rasos100	11.34	LisaSCHORR	2009	Female
rasos100	11.34	AnneCIBIS	2009	Female
rasos100	11.34	KellyAnnBAPTISTE	2009	Female
rasos100	11.34	MyriamSOUMARE	2009	Female
rasos100	11.34	LaVerneJONESFERRETTE	2009	Female
rasos100	11.34	VeronicaCAMPBELLBROWN	2009	Female
rasos100	11.34	VidaANIM	2009	Female
rasos100	11.34	TahesiaHARRIGANSCOTT	2009	Female
rasos100	11.34	ChandraSTURRUP	2009	Female
rasos100	11.34	VuThiHUONG	2009	Female
rasos100	11.34	MelissaBREEN	2010	Female
rasos100	11.34	CharondaWILLIAMS	2010	Female
rasos100	11.34	VirginiaCRAWFORD	2010	Female
rasos100	11.34	SamanthaHENRYROBINSON	2010	Female
rasos100	11.34	TahesiaHARRIGANSCOTT	2010	Female
rasos100	11.34	ConsuellaMOORE	2010	Female
rasos100	11.34	OludamolaOSAYOMI	2010	Female
rasos100	11.34	ShaylaMAHAN	2010	Female
rasos100	11.34	JennaPRANDINI	2010	Female
rasos100	11.35	MaryONYALIOMAGBEMI	1998	Female
rasos100	11.35	MelindaGAINSFORDTAYLOR	1998	Female
rasos100	11.35	IonelaTIRLEAMANOLACHE	1998	Female
rasos100	11.35	SandraCITTE	1998	Female
rasos100	11.35	EnduranceOJOKOLO	1998	Female
rasos100	11.35	JoiceMADUAKA	1998	Female
rasos100	11.35	TaniaVANHEER	1998	Female
rasos100	11.35	HeideSEYERLINGQUINN	1999	Female
rasos100	11.35	EnduranceOJOKOLO	1999	Female
rasos100	11.35	EnduranceOJOKOLO	1999	Female
rasos100	11.35	AngelaDAIGLEBOWEN	1999	Female
rasos100	11.35	LilianaALLEN	1999	Female
rasos100	11.35	AlenkaBIKAR	1999	Female
rasos100	11.35	GloryALOZIE	1999	Female
rasos100	11.35	EnduranceOJOKOLO	1999	Female
rasos100	11.35	BeverlyGRANT	1999	Female
rasos100	11.35	WendyHARTMANSEEGERS	1999	Female
rasos100	11.35	AndreaPHILIPP	1999	Female
rasos100	11.35	JoanUduakEKAH	1999	Female
rasos100	11.35	GailDEVERS	1999	Female
rasos100	11.35	KatiaBENTH	1999	Female
rasos100	11.35	AngelaWILLIAMS	1999	Female
rasos100	11.35	ShaniANDERSON	1999	Female
rasos100	11.35	SandraCITTE	1999	Female
rasos100	11.35	SandraCITTE	1999	Female
rasos100	11.35	SusanthikaJAYASINGHE	1999	Female
rasos100	11.35	ChrysteGAINES	2000	Female
rasos100	11.35	AgnéVISOCKAITÉEGGERTH	2000	Female
rasos100	11.35	KimGEVAERT	2000	Female
rasos100	11.35	MelindaGAINSFORDTAYLOR	2000	Female
rasos100	11.35	PhilomenaMENSAH	2000	Female
rasos100	11.35	AngelaWILLIAMS	2000	Female
rasos100	11.35	LouiseAYETOTCHÉ	2000	Female
rasos100	11.35	SaDonnaTHORNTON	2000	Female
rasos100	11.35	MarthaADUSEI	2000	Female
rasos100	11.35	MarciaRICHARDSON	2000	Female
rasos100	11.35	NoraIVANOVAEDLETZBERGER	2000	Female
rasos100	11.35	MonicaTWUM	2000	Female
rasos100	11.35	AlenkaBIKAR	2000	Female
rasos100	11.35	AstiaWALKER	2000	Female
rasos100	11.35	FrédériqueBANGUE	2000	Female
rasos100	11.35	AnzhelaKRAVCHENKO	2000	Female
rasos100	11.35	AnzhelaKRAVCHENKO	2000	Female
rasos100	11.35	SandraCITTE	2000	Female
rasos100	11.35	MelindaGAINSFORDTAYLOR	2000	Female
rasos100	11.35	AndreaPHILIPP	2000	Female
rasos100	11.35	AnzhelaKRAVCHENKO	2000	Female
rasos100	11.35	AnzhelaKRAVCHENKO	2001	Female
rasos100	11.35	OlgaSHISHIGINA	2001	Female
rasos100	11.35	YueqinCHEN	2001	Female
rasos100	11.35	GabiROCKMEIER	2001	Female
rasos100	11.35	KatiaBENTH	2001	Female
rasos100	11.35	KimGEVAERT	2001	Female
rasos100	11.35	DebbieFERGUSONMCKENZIE	2001	Female
rasos100	11.35	FrédériqueBANGUE	2001	Female
rasos100	11.35	NatashaJOEMAYERS	2001	Female
rasos100	11.35	ManuelaLEVORATO	2001	Female
rasos100	11.35	GloriaKEMASUODE	2002	Female
rasos100	11.35	AidaDIOP	2002	Female
rasos100	11.35	VirgenBENAVIDES	2002	Female
rasos100	11.35	Me'LisaBARBER	2002	Female
rasos100	11.35	AnzhelaKRAVCHENKO	2002	Female
rasos100	11.35	PetaGayeBARRETT	2002	Female
rasos100	11.35	SavathedaFYNES	2002	Female
rasos100	11.35	NatalyaSAFRONNIKOVA	2002	Female
rasos100	11.35	MelaniePASCHKE	2002	Female
rasos100	11.35	YuliyaTABAKOVA	2002	Female
rasos100	11.35	ManuelaLEVORATO	2002	Female
rasos100	11.35	DelphineCOMBE	2002	Female
rasos100	11.35	MakaridjaSANGANOKO	2002	Female
rasos100	11.35	NatashaJOEMAYERS	2002	Female
rasos100	11.35	KarinMAYRKRIFKA	2002	Female
rasos100	11.35	MelaniePASCHKE	2002	Female
rasos100	11.35	RosaRAKOTOZAFY	2003	Female
rasos100	11.35	DebbieFERGUSONMCKENZIE	2003	Female
rasos100	11.35	JulietCAMPBELL	2003	Female
rasos100	11.35	ShalondaSOLOMON	2003	Female
rasos100	11.35	GuzelKHUBBIEVA	2003	Female
rasos100	11.35	OlenaPASTUSHENKO	2003	Female
rasos100	11.35	AleenBAILEY	2003	Female
rasos100	11.35	DignaMURILLO	2003	Female
rasos100	11.35	JoiceMADUAKA	2003	Female
rasos100	11.35	EdemPatientENEM	2003	Female
rasos100	11.35	ShalondaSOLOMON	2003	Female
rasos100	11.35	JohannaMANNINEN	2003	Female
rasos100	11.35	VidaANIM	2003	Female
rasos100	11.35	GuzelKHUBBIEVA	2003	Female
rasos100	11.35	LyubovPEREPELOVA	2003	Female
rasos100	11.35	MaryONYALIOMAGBEMI	2003	Female
rasos100	11.35	MaryONYALIOMAGBEMI	2003	Female
rasos100	11.35	MurielHURTIS	2003	Female
rasos100	11.35	VidaANIM	2003	Female
rasos100	11.35	GloriaKEMASUODE	2004	Female
rasos100	11.35	IngerMILLER	2004	Female
rasos100	11.35	MunaLEE	2004	Female
rasos100	11.35	NatashaJOEMAYERS	2004	Female
rasos100	11.35	VéroniqueMANG	2004	Female
rasos100	11.35	YelenaNEVMERZHITSKAYA	2004	Female
rasos100	11.35	RosemarMariaCOELHONETO	2004	Female
rasos100	11.35	NatalyaSAFRONNIKOVA	2004	Female
rasos100	11.35	ChrysteGAINES	2004	Female
rasos100	11.35	YuliyaTABAKOVA	2004	Female
rasos100	11.35	LaTashaCOLANDER	2004	Female
rasos100	11.35	JoanVANDENAKKER	2004	Female
rasos100	11.35	GabiROCKMEIER	2004	Female
rasos100	11.35	OludamolaOSAYOMI	2004	Female
rasos100	11.35	AshleyOWENS	2004	Female
rasos100	11.35	SylvianeFELIX	2004	Female
rasos100	11.35	YelenaBOBROVSKAYA	2004	Female
rasos100	11.35	AngelaWILLIAMS	2004	Female
rasos100	11.35	KarinMAYRKRIFKA	2004	Female
rasos100	11.35	BeverlyMCDONALD	2004	Female
rasos100	11.35	EnduranceOJOKOLO	2004	Female
rasos100	11.35	GuzelKHUBBIEVA	2004	Female
rasos100	11.35	OlgaFYODOROVA	2004	Female
rasos100	11.35	WyllesheiaMYRICK	2005	Female
rasos100	11.35	Me'LisaBARBER	2005	Female
rasos100	11.35	AngelaDAIGLEBOWEN	2005	Female
rasos100	11.35	GeorgiaKOKLONI	2005	Female
rasos100	11.35	AlexisWEATHERSPOON	2005	Female
rasos100	11.35	YekaterinaBUTUSOVA	2005	Female
rasos100	11.35	GeorgiaKOKLONI	2005	Female
rasos100	11.35	OksanaDRAHUN	2005	Female
rasos100	11.35	YekaterinaLESHCHOVAGRIGORYEVA	2005	Female
rasos100	11.35	ToyinOLUPONA	2005	Female
rasos100	11.35	CleoTYSON	2005	Female
rasos100	11.35	MelisaMURILLO	2005	Female
rasos100	11.35	MariyaBOLIKOVA	2005	Female
rasos100	11.35	EmmaANIA	2005	Female
rasos100	11.35	DelphineBertilleATANGANA	2006	Female
rasos100	11.35	SheriAnnBROOKS	2006	Female
rasos100	11.35	LaKadronIVERY	2006	Female
rasos100	11.35	TahesiaHARRIGANSCOTT	2006	Female
rasos100	11.35	CleoTYSON	2006	Female
rasos100	11.35	YuliyaGUSHCHINA	2006	Female
rasos100	11.35	MariyaBOLIKOVA	2006	Female
rasos100	11.35	BiancaKNIGHT	2006	Female
rasos100	11.35	RakiaALGASSRA	2006	Female
rasos100	11.35	AllysonFELIX	2006	Female
rasos100	11.35	MunaLEE	2006	Female
rasos100	11.35	LarisaKRUGLOVA	2006	Female
rasos100	11.35	EmmaANIA	2006	Female
rasos100	11.35	AlexandriaANDERSON	2006	Female
rasos100	11.35	VirginiaCRAWFORD	2006	Female
rasos100	11.35	NatalyaRUSAKOVA	2006	Female
rasos100	11.35	TorriEDWARDS	2006	Female
rasos100	11.35	SallyPEARSON	2007	Female
rasos100	11.35	EmmaANIA	2007	Female
rasos100	11.35	VirgenBENAVIDES	2007	Female
rasos100	11.35	IrinaSHTANHYEYEVA	2007	Female
rasos100	11.35	RakiaALGASSRA	2007	Female
rasos100	11.35	Me'LisaBARBER	2007	Female
rasos100	11.35	SherryFLETCHER	2007	Female
rasos100	11.35	SaniROSEBY	2007	Female
rasos100	11.35	SaniROSEBY	2007	Female
rasos100	11.35	IrinaSHTANHYEYEVA	2007	Female
rasos100	11.35	NatalyaRUSAKOVA	2007	Female
rasos100	11.35	GeraldinePILLAY	2007	Female
rasos100	11.35	SchillonieCALVERTPOWELL	2007	Female
rasos100	11.35	SheriAnnBROOKS	2007	Female
rasos100	11.35	VerenaSAILER	2007	Female
rasos100	11.35	NatalyaRUSAKOVA	2007	Female
rasos100	11.35	RoxanaDÍAZ	2007	Female
rasos100	11.35	VirgilHODGE	2007	Female
rasos100	11.35	SusanthikaJAYASINGHE	2007	Female
rasos100	11.35	KaterinaTHANOU	2007	Female
rasos100	11.35	KerronSTEWART	2007	Female
rasos100	11.35	AffouéAmandineALLOU	2007	Female
rasos100	11.35	GeraldinePILLAY	2008	Female
rasos100	11.35	LakeciaEALEY	2008	Female
rasos100	11.35	AlexisJOYCE	2008	Female
rasos100	11.35	LaDedraGUY	2008	Female
rasos100	11.35	ChristineOHURUOGU	2008	Female
rasos100	11.35	NickeishaANDERSON	2008	Female
rasos100	11.35	LaDedraGUY	2008	Female
rasos100	11.35	NickeishaANDERSON	2008	Female
rasos100	11.35	LaVerneJONESFERRETTE	2008	Female
rasos100	11.35	AngelaWILLIAMS	2008	Female
rasos100	11.35	CarimaLOUAMI	2008	Female
rasos100	11.35	FranciscaIDOKO	2008	Female
rasos100	11.35	LakeciaEALEY	2008	Female
rasos100	11.35	NataliaPOHREBNIAK	2008	Female
rasos100	11.35	MontellDOUGLAS	2008	Female
rasos100	11.35	GloriaKEMASUODE	2008	Female
rasos100	11.35	AgnesOSAZUWA	2008	Female
rasos100	11.35	VincenzaCALÍ	2008	Female
rasos100	11.35	PiaTAJNIKAR	2008	Female
rasos100	11.35	MontellDOUGLAS	2008	Female
rasos100	11.35	JeanetteKWAKYE	2008	Female
rasos100	11.35	LaVerneJONESFERRETTE	2008	Female
rasos100	11.35	Me'LisaBARBER	2008	Female
rasos100	11.35	ShellyAnnFRASERPRYCE	2008	Female
rasos100	11.35	JeanetteKWAKYE	2008	Female
rasos100	11.35	CarmelitaJETER	2008	Female
rasos100	11.35	SallyPEARSON	2009	Female
rasos100	11.35	SallyPEARSON	2009	Female
rasos100	11.35	GabrielleMAYO	2009	Female
rasos100	11.35	EbonieFLOYD	2009	Female
rasos100	11.35	AnneishaMCLAUGHLINWHILBY	2009	Female
rasos100	11.35	ShalondaSOLOMON	2009	Female
rasos100	11.35	LucimarAparecidaDEMOURA	2009	Female
rasos100	11.35	MarionWAGNER	2009	Female
rasos100	11.35	CathleenTSCHIRCH	2009	Female
rasos100	11.35	GabrielleMAYO	2009	Female
rasos100	11.35	SamanthaHENRYROBINSON	2009	Female
rasos100	11.35	SemoyHACKETT	2009	Female
rasos100	11.35	YelenaBOLSUN	2009	Female
rasos100	11.35	StephanieDURST	2009	Female
rasos100	11.35	EzinneOKPARAEBO	2009	Female
rasos100	11.35	SheroneSIMPSON	2009	Female
rasos100	11.35	GloriaASUMNU	2009	Female
rasos100	11.35	MomokoTAKAHASHI	2010	Female
rasos100	11.35	Me'LisaBARBER	2010	Female
rasos100	11.35	TiffanyTOWNSEND	2010	Female
rasos100	11.35	SheniquaFERGUSON	2010	Female
rasos100	11.35	RuddyZANGMILAMA	2010	Female
rasos100	11.35	SheniquaFERGUSON	2010	Female
rasos100	11.35	AnneCIBIS	2010	Female
rasos100	11.35	MariyaRYEMYEN	2010	Female
rasos100	11.35	MariyaRYEMYEN	2010	Female
rasos100	11.35	JodieWILLIAMS	2010	Female
rasos100	11.35	MyriamSOUMARE	2010	Female
rasos100	11.35	SheriAnnBROOKS	2010	Female
rasos100	11.35	CarrieRUSSELL	2010	Female
rasos100	11.35	ShalondaSOLOMON	2010	Female
rasos100	11.35	Me'LisaBARBER	2010	Female
rasos100	11.35	AnnaGEFLIKH	2010	Female
rasos100	11.35	BarbaraPIERRE	2010	Female
rasos100	11.35	CarrieRUSSELL	2010	Female
rasos100	11.35	EzinneOKPARAEBO	2010	Female
rasos100	11.35	MyriamSOUMARE	2010	Female
rasos100	11.35	VéroniqueMANG	2010	Female
rasos100	11.35	LinaGRINCIKAITÉSAMUOLÉ	2010	Female
rasos100	11.35	SallyPEARSON	2011	Female
rasos100	11.35	ShaylaMAHAN	2011	Female
rasos100	11.35	DominiqueWARDHOLMES	2011	Female
rasos100	11.35	RuddyZANGMILAMA	2011	Female
rasos100	11.35	SheilaPAUL	2011	Female
rasos100	11.35	AnaClaudiaLEMOS	2011	Female
rasos100	11.35	SamanthaHENRYROBINSON	2011	Female
rasos100	11.35	AleenBAILEY	2011	Female
rasos100	11.35	GreciaBOLTON	2011	Female
rasos100	11.35	AmberPURVIS	2011	Female
rasos100	11.35	MarionWAGNER	2011	Female
rasos100	11.35	JodieWILLIAMS	2011	Female
rasos100	11.35	DaryaPIZHANKOVA	2011	Female
rasos100	11.35	WeronikaWEDLER	2011	Female
rasos100	11.35	SallyPEARSON	2011	Female
rasos100	11.35	ConsuellaMOORE	2011	Female
rasos100	11.35	RachelleBOONESMITH	2011	Female
rasos100	11.35	CarrieRUSSELL	2011	Female
rasos100	11.35	NataliaPOHREBNIAK	2011	Female
rasos100	11.35	BarbaraPIERRE	2011	Female
rasos100	11.35	JeanetteKWAKYE	2011	Female
rasos100	11.35	MarionWAGNER	2011	Female
rasos100	11.35	ChisatoFUKUSHIMA	2011	Female
rasos100	11.35	AnaClaudiaLEMOS	2011	Female
rasos100	11.35	MelissaBREEN	2012	Female
rasos100	11.35	CarrieRUSSELL	2012	Female
rasos100	11.35	ShaylaMAHAN	2012	Female
rasos100	11.35	ArianaWRIGHT	2012	Female
rasos100	11.35	FrancielaDASGRACASKRASUCKI	2012	Female
rasos100	11.35	LaVerneJONESFERRETTE	2012	Female
rasos100	11.35	AnthoniqueSTRACHAN	2012	Female
rasos100	11.35	TakeiaPINCKNEY	2012	Female
rasos100	11.35	LaVerneJONESFERRETTE	2012	Female
rasos100	11.35	KimberlynDUNCAN	2012	Female
rasos100	11.35	CambryaJONES	2012	Female
rasos100	11.35	JuraLEVY	2012	Female
rasos100	11.35	TangelaNEAL	2012	Female
rasos100	11.35	YekaterinaSMIRNOVA	2012	Female
rasos100	11.35	BarbaraPIERRE	2012	Female
rasos100	11.35	ShaylaMAHAN	2012	Female
rasos100	11.35	YelizavetaDEMIROVA	2012	Female
rasos100	11.35	NataliaPOHREBNIAK	2012	Female
rasos100	11.35	LawrettaOZOH	2012	Female
rasos100	11.35	MikeleBARBER	2012	Female
rasos100	11.35	AnaClaudiaLEMOS	2012	Female
rasos100	11.35	SheniquaFERGUSON	2012	Female
rasos100	11.35	AleenBAILEY	2012	Female
rasos100	11.35	ShellyAnnFRASERPRYCE	2012	Female
rasos100	11.35	MyriamSOUMARE	2012	Female
rasos100	11.35	MyriamSOUMARE	2012	Female
rasos100	11.35	AshtonPURVIS	2013	Female
rasos100	11.35	ShatayaHENDRICKS	2013	Female
rasos100	11.35	CierraWHITE	2013	Female
rasos100	11.35	TrishaAnnHAWTHORNE	2013	Female
rasos100	11.35	IreneEKELUND	2013	Female
rasos100	11.35	YuliyaKATSURA	2013	Female
rasos100	11.35	MunaLEE	2013	Female
rasos100	11.35	IvetLALOVACOLLIO	2013	Female
rasos100	11.35	CacheARMBRISTER	2013	Female
rasos100	11.35	AyodeleIKUESAN	2013	Female
rasos100	11.35	EvelynCarolinadeOliveiraDOSSANTOS	2013	Female
rasos100	11.35	CleoVANBUREN	2013	Female
rasos100	11.35	AshaPHILIP	2013	Female
rasos100	11.35	SheniquaFERGUSON	2013	Female
rasos100	11.35	MerlinKJOSEPH	2013	Female
rasos100	11.35	SallyPEARSON	2014	Female
rasos100	11.35	JadaMARTIN	2014	Female
rasos100	11.35	OliviaEKPONE	2014	Female
rasos100	11.35	NatashaHASTINGS	2014	Female
rasos100	11.35	FrancielaDASGRACASKRASUCKI	2014	Female
rasos100	11.35	BarbaraPIERRE	2014	Female
rasos100	11.35	AaliyahBROWN	2014	Female
rasos100	11.35	OliviaEKPONE	2014	Female
rasos100	11.35	AshtonPURVIS	2014	Female
rasos100	11.35	JodieWILLIAMS	2014	Female
rasos100	11.35	OctaviousFREEMAN	2014	Female
rasos100	11.35	KsenijaBALTA	2014	Female
rasos100	11.35	MyriamSOUMARE	2014	Female
rasos100	11.35	RebekkaHAASE	2014	Female
rasos100	11.35	InnaEFTIMOVA	2014	Female
rasos100	11.35	AshaPHILIP	2014	Female
rasos100	11.35	MelissaBREEN	2014	Female
rasos100	11.35	JosefinaELSLER	2014	Female
rasos100	11.35	TiannaBARTOLETTA	2014	Female
rasos100	11.35	LekeishaLAWSON	2014	Female
rasos100	11.35	KerronSTEWART	2014	Female
rasos100	11.35	CélineDISTELBONNET	2014	Female
rasos100	11.35	RebekkaHAASE	2014	Female
rasos100	11.35	ÁngelaGabrielaTENORIO	2014	Female
rasos100	11.35	ChaniceBONNER	2015	Female
rasos100	11.35	CierraWHITE	2015	Female
rasos100	11.35	TatjanaPINTO	2015	Female
rasos100	11.35	YekaterinaSMIRNOVA	2015	Female
rasos100	11.35	RuddyZANGMILAMA	2015	Female
rasos100	11.35	AshaPHILIP	2015	Female
rasos100	11.35	SamanthaHENRYROBINSON	2015	Female
rasos100	11.35	CrystalEMMANUEL	2015	Female
rasos100	11.35	MunaLEE	2015	Female
rasos100	11.35	JenebaTARMOH	2015	Female
rasos100	11.35	DesireeHENRY	2015	Female
rasos100	11.35	CarinaHORN	2016	Female
rasos100	11.35	AlyssaCONLEY	2016	Female
rasos100	11.35	SavannahCARSON	2016	Female
rasos100	11.35	OctaviousFREEMAN	2016	Female
rasos100	11.35	DeannaHILL	2016	Female
rasos100	11.35	KendraHARRISON	2016	Female
rasos100	11.35	MarisolNarcisaLANDÁZURI	2016	Female
rasos100	11.35	MorolakeAKINOSUN	2016	Female
